PLAYER_ID,PLAYER,TEAM,GP,MIN,PTS,REB,AST,FGM,FGA,FG3M,FG3A,FTM,FTA,Month,Season,USG_Pct,AST_Pct,TS_Pct,PIE,TOUCHES,TIME_OF_POSS,AVG_SEC_PER_TOUCH,FRONT_CT_TOUCHES,ELBOW_TOUCHES,POST_TOUCHES,PAINT_TOUCHES,Isolation_Freq,Transition_Freq,PnR_Handler_Freq,RollMan_Freq,PostUp_Freq,SpotUp_Freq,Handoff_Freq,Cut_Freq,OffScreen_Freq,Putbacks_Freq,DFG_Rim_Pct,FGM_Pct_UAST,FGM_AST_Pct,Unassisted_FG_Pct,ThreePt_Rate,MPG,Height,Weight,Height_Inches
1631101,Shaedon Sharpe,POR,12,31.8,22.0,5.2,3.3,8.5,18.3,2.3,6.6,2.7,3.4,january,2025-26,29.2,17.1,55.5,11.6,58.8,4.2,4.29,27.4,1.2,0.0,2.3,12.3,19.5,31.7,,,16.7,5.1,4.8,2.1,2.8,66.7,53.9,46.1,53.9,36.065573770491795,31.8,6-5,210.0,77
1630567,Scottie Barnes,TOR,11,36.1,21.5,7.0,6.3,8.4,17.0,0.3,2.5,4.5,5.6,january,2025-26,25.8,26.3,55.3,13.7,79.5,4.0,3.0,37.9,3.5,2.2,4.9,7.9,21.7,13.1,5.7,10.7,19.7,2.2,9.3,1.5,5.0,63.2,42.1,57.9,42.1,14.705882352941178,36.1,6-8,237.0,80
1630595,Cade Cunningham,DET,8,34.2,21.3,4.1,10.0,6.9,17.1,1.5,4.8,6.0,7.4,january,2025-26,29.1,44.0,52.2,13.8,88.7,7.4,4.99,39.3,0.9,1.6,1.6,11.5,17.5,38.7,,3.5,8.5,8.4,1.6,4.4,1.3,60.0,67.3,32.7,67.3,28.07017543859649,34.2,6-6,220.0,78
202710,Jimmy Butler III,GSW,8,29.3,21.3,5.5,4.6,7.3,13.6,0.9,3.0,5.9,6.8,january,2025-26,24.6,23.9,64.0,16.6,59.9,4.0,4.03,36.3,1.6,1.5,6.6,17.7,17.2,13.1,2.7,6.1,14.0,1.7,12.1,2.4,7.9,78.9,46.6,53.4,46.6,22.058823529411764,29.3,6-6,230.0,78
1630552,Jalen Johnson,ATL,12,36.4,21.0,10.8,7.0,8.0,17.1,1.7,5.2,3.3,5.1,january,2025-26,25.9,29.8,54.3,14.1,88.1,5.1,3.5,38.6,1.8,1.3,2.6,7.9,22.5,23.7,2.9,4.5,14.4,7.3,6.8,1.8,4.0,62.9,41.7,58.3,41.7,30.409356725146196,36.4,6-8,219.0,80
1629627,Zion Williamson,NOP,12,29.6,20.8,6.0,3.5,8.8,14.1,0.0,0.0,3.3,6.1,january,2025-26,24.9,18.7,61.9,13.1,47.3,3.0,3.83,22.5,1.4,0.8,3.9,23.8,15.0,15.3,4.8,10.2,5.5,2.6,10.5,,8.6,67.6,58.3,41.7,58.3,0.0,29.6,6-6,284.0,78
1641706,Brandon Miller,CHA,12,30.0,20.7,5.2,3.8,7.3,15.7,3.2,7.7,3.0,3.4,january,2025-26,28.1,19.9,60.2,12.7,58.4,3.1,3.22,31.8,1.4,0.2,2.3,10.8,16.1,20.6,9.6,2.7,20.2,9.0,,3.4,,64.2,37.9,62.1,37.9,49.04458598726115,30.0,6-7,200.0,79
1628991,Jaren Jackson Jr.,MEM,10,31.8,20.6,5.5,1.5,7.8,15.6,1.7,4.6,3.3,4.0,january,2025-26,25.0,7.7,59.3,10.3,51.0,1.9,2.28,32.2,1.3,3.2,3.5,11.1,15.3,2.1,9.7,19.8,26.4,1.5,3.4,,3.9,53.8,24.4,75.6,24.4,29.48717948717949,31.8,6-10,242.0,82
1629628,RJ Barrett,TOR,5,29.2,20.6,5.4,3.2,8.0,17.0,2.0,6.6,2.6,4.4,january,2025-26,31.2,16.7,54.4,11.6,56.8,2.6,2.71,35.2,0.2,0.4,2.2,2.7,28.5,18.0,,2.4,23.8,6.6,7.3,3.4,3.4,60.0,43.5,56.5,43.5,38.8235294117647,29.2,6-6,214.0,78
1629636,Darius Garland,CLE,7,31.3,20.6,1.7,7.0,8.4,15.6,2.1,6.0,1.6,2.1,january,2025-26,25.4,32.7,62.3,11.9,71.8,5.1,4.23,30.3,0.2,0.2,0.7,6.7,16.2,41.8,,,17.1,5.4,3.1,2.9,,76.0,50.8,49.2,50.8,38.46153846153847,31.3,6-1,192.0,73
1627742,Brandon Ingram,TOR,10,33.1,20.4,6.1,3.8,7.4,15.3,1.9,4.4,3.7,4.0,january,2025-26,24.4,16.3,59.8,13.2,50.9,2.8,3.33,35.6,1.0,1.9,2.1,13.8,16.6,16.2,,7.7,18.3,5.8,4.3,12.1,2.4,43.8,39.2,60.8,39.2,28.758169934640527,33.1,6-8,190.0,80
1629639,Tyler Herro,MIA,5,31.5,20.4,4.4,3.2,8.0,16.4,1.8,6.0,2.6,3.0,january,2025-26,24.6,18.6,57.6,12.0,61.4,3.4,3.35,29.6,0.2,0.2,1.0,13.3,27.7,13.9,,,32.4,,,5.8,,42.1,35.0,65.0,35.0,36.585365853658544,31.5,6-5,195.0,77
1629638,Nickeil Alexander-Walker,ATL,12,33.5,20.2,4.1,4.2,6.8,15.9,3.4,9.1,3.3,3.5,january,2025-26,23.3,18.9,57.8,10.7,59.4,3.4,3.41,28.8,0.4,0.0,0.8,2.9,27.3,18.8,2.9,,22.7,7.1,2.9,9.1,1.3,70.2,21.0,79.0,21.0,57.23270440251572,33.5,6-5,205.0,77
1641708,Amen Thompson,HOU,13,38.8,19.8,8.5,5.0,7.2,13.9,0.4,1.7,4.9,6.2,january,2025-26,19.7,19.4,59.4,13.8,75.3,5.9,4.72,28.8,2.2,0.0,6.3,9.4,21.4,23.0,,,13.2,2.9,17.8,,5.9,70.0,54.3,45.7,54.3,12.230215827338128,38.8,6-7,200.0,79
201942,DeMar DeRozan,SAC,14,33.1,19.6,2.7,4.4,6.9,13.4,0.6,1.8,5.1,6.3,january,2025-26,22.5,20.5,60.4,11.0,48.5,3.6,4.45,31.8,1.2,4.0,0.5,19.9,10.0,17.6,1.7,12.0,19.1,6.1,3.9,4.6,1.7,62.7,57.7,42.3,57.7,13.432835820895523,33.1,6-6,220.0,78
1630193,Immanuel Quickley,TOR,10,33.5,19.4,4.1,6.2,6.8,14.7,2.7,7.4,3.1,3.8,january,2025-26,22.0,26.2,59.2,13.0,77.7,5.5,4.26,32.6,0.5,0.0,0.6,6.1,28.1,20.9,,,25.4,6.4,1.9,4.1,1.4,67.5,30.7,69.3,30.7,50.34013605442177,33.5,6-2,190.0,74
1630180,Saddiq Bey,NOP,6,29.9,19.3,3.8,2.0,5.5,10.8,2.0,4.5,6.3,7.2,january,2025-26,20.6,9.7,69.1,11.5,35.7,1.6,2.67,22.3,0.7,2.3,2.0,6.5,19.0,7.8,2.2,13.8,28.5,6.0,4.9,1.9,6.7,70.0,37.5,62.5,37.5,41.666666666666664,29.9,6-8,215.0,80
1629614,Andrew Nembhard,IND,10,33.4,19.0,3.8,8.7,6.8,13.3,2.1,5.2,3.3,4.3,january,2025-26,21.9,36.1,62.5,13.5,96.5,6.5,4.03,41.0,0.5,0.1,0.3,8.9,14.8,38.5,,,21.4,7.1,,,,77.8,44.1,55.9,44.1,39.097744360902254,33.4,6-4,191.0,76
202696,Nikola Vučević,CHI,12,32.8,18.8,9.5,5.1,7.9,14.7,1.6,4.2,1.3,1.5,january,2025-26,21.7,22.7,61.2,14.4,66.3,1.8,1.67,52.1,5.2,6.3,7.4,,12.5,,28.8,16.1,15.2,,10.0,3.6,7.6,62.2,24.2,75.8,24.2,28.571428571428577,32.8,6-9,265.0,81
203468,CJ McCollum,ATL,10,27.8,18.5,3.3,3.4,7.2,15.1,1.9,5.4,2.2,3.2,january,2025-26,26.8,19.5,56.0,10.7,53.4,3.9,4.35,25.7,0.3,0.1,0.9,8.8,18.2,31.4,,,17.8,9.7,,6.3,,77.4,50.0,50.0,50.0,35.76158940397352,27.8,6-3,190.0,75
1630217,Desmond Bane,ORL,10,34.7,18.4,4.2,4.0,6.8,14.0,1.6,4.9,3.2,3.4,january,2025-26,21.7,17.1,59.4,9.4,60.2,3.0,2.97,33.6,0.5,0.0,1.9,7.0,19.3,25.5,,,17.4,7.4,4.1,9.1,3.8,66.7,39.7,60.3,39.7,35.0,34.7,6-6,215.0,78
1641729,Brice Sensabaugh,UTA,12,27.7,18.3,3.8,1.7,6.7,13.3,1.9,6.0,3.1,3.6,january,2025-26,24.8,9.3,61.5,10.3,36.5,1.5,2.42,24.1,1.0,0.1,0.9,2.8,22.0,10.7,2.6,,28.1,9.4,4.1,12.4,3.5,69.4,36.3,63.8,36.3,45.11278195488722,27.7,6-6,235.0,78
1630230,Naji Marshall,DAL,12,31.3,18.3,5.2,4.3,7.1,12.5,0.8,3.0,3.3,4.4,january,2025-26,21.5,19.6,63.2,13.1,55.6,2.9,3.18,26.7,1.6,0.0,2.2,5.6,31.6,10.9,3.9,,29.1,,6.0,2.4,2.4,68.9,47.1,52.9,47.1,24.0,31.3,6-6,220.0,78
1631108,Max Christie,DAL,10,32.5,18.2,3.7,2.5,6.4,12.9,3.4,7.9,2.0,2.2,january,2025-26,19.0,11.2,65.6,11.7,45.6,2.1,2.81,25.7,0.4,0.0,0.9,5.7,24.2,13.7,4.7,,33.9,4.0,2.6,5.7,,62.1,32.8,67.2,32.8,61.240310077519375,32.5,6-5,190.0,77
1629632,Coby White,CHI,8,30.0,18.1,4.0,4.6,6.1,13.3,3.4,7.9,2.5,3.1,january,2025-26,25.8,21.6,62.0,10.0,65.4,4.4,4.0,31.9,0.1,0.0,0.3,7.7,29.3,29.6,,,20.9,3.1,,2.6,,50.0,40.8,59.2,40.8,59.3984962406015,30.0,6-4,210.0,76
203897,Zach LaVine,SAC,11,31.1,18.0,2.3,2.5,6.3,12.9,2.6,6.1,2.8,3.3,january,2025-26,22.1,11.9,62.7,9.6,46.0,2.1,2.75,25.2,0.3,0.2,0.5,9.3,23.5,19.5,4.0,,22.7,6.3,3.4,8.5,,75.0,30.4,69.6,30.4,47.28682170542635,31.1,6-5,200.0,77
1628389,Bam Adebayo,MIA,13,30.9,17.9,10.2,3.4,6.5,15.5,2.0,4.8,3.0,3.5,january,2025-26,23.1,15.4,52.7,12.8,58.9,2.3,2.37,31.0,2.5,2.6,4.3,8.0,20.2,,9.1,11.3,30.1,,7.1,2.4,6.5,67.2,34.4,65.6,34.4,30.967741935483872,30.9,6-9,255.0,81
1642851,Kon Knueppel,CHA,13,30.0,17.9,6.3,3.3,6.2,13.0,2.5,6.3,3.0,3.4,january,2025-26,22.4,16.4,61.8,12.8,46.6,2.0,2.54,28.7,1.2,0.0,2.5,,19.0,15.5,9.3,,28.7,10.0,1.7,6.8,3.4,56.8,25.9,74.1,25.9,48.46153846153846,30.0,6-6,215.0,78
1628368,De'Aaron Fox,SAS,12,32.9,17.9,5.3,5.8,7.0,14.6,1.9,5.9,2.0,2.6,january,2025-26,22.6,27.3,57.0,12.1,65.8,4.4,4.02,23.5,0.8,0.0,1.0,10.1,22.8,29.1,,,18.1,6.4,2.0,3.7,1.7,64.1,53.4,46.6,53.4,40.41095890410959,32.9,6-3,185.0,75
201566,Russell Westbrook,SAC,14,31.2,17.6,4.4,6.0,6.2,13.7,2.3,6.6,2.9,3.6,january,2025-26,25.7,28.2,57.4,10.3,73.8,6.0,4.87,27.7,0.2,0.6,0.8,13.4,18.3,25.8,,5.1,26.7,,2.2,,2.8,61.0,50.6,49.4,50.6,48.175182481751825,31.2,6-4,200.0,76
1630163,LaMelo Ball,CHA,13,25.8,17.5,4.5,6.5,6.5,16.2,3.4,9.6,1.1,1.1,january,2025-26,29.8,39.2,52.5,14.2,65.8,5.6,5.12,29.2,0.3,0.0,0.8,12.2,12.8,39.4,1.6,,19.4,6.5,,1.7,2.0,72.2,56.5,43.5,56.5,59.25925925925925,25.8,6-7,180.0,79
1628415,Dillon Brooks,PHX,12,30.5,17.4,4.3,1.8,6.3,16.3,2.5,7.0,2.4,2.6,january,2025-26,26.4,9.6,49.8,7.1,37.4,2.2,3.51,20.4,0.1,1.0,1.1,9.3,14.6,19.9,1.5,9.9,31.8,2.8,1.7,2.8,2.4,55.6,53.5,46.5,53.5,42.94478527607362,30.5,6-7,225.0,79
1630578,Alperen Sengun,HOU,10,30.6,17.4,8.0,5.4,7.1,14.0,0.3,1.4,2.9,5.2,january,2025-26,26.0,27.0,53.4,13.2,65.1,3.8,3.54,41.7,4.7,6.3,5.2,14.9,13.5,5.2,9.2,21.7,11.8,,9.1,,7.4,66.2,54.9,45.1,54.9,10.0,30.6,6-11,243.0,83
1631096,Chet Holmgren,OKC,11,30.6,17.3,10.0,1.8,6.4,11.1,1.3,3.5,3.3,4.5,january,2025-26,19.5,8.5,66.0,16.7,50.7,1.8,2.11,25.6,1.2,1.1,5.8,7.8,16.0,2.8,14.1,6.5,19.7,,13.4,4.3,9.6,47.2,40.0,60.0,40.0,31.53153153153153,30.6,7-1,208.0,85
1630596,Evan Mobley,CLE,12,34.2,17.1,8.1,4.4,7.1,13.3,0.8,3.4,2.2,3.5,january,2025-26,19.9,18.7,57.8,12.3,69.7,2.7,2.3,36.8,3.2,1.5,6.4,4.7,16.0,9.5,14.3,8.0,17.9,1.6,13.8,2.7,6.5,49.0,35.3,64.7,35.3,25.563909774436087,34.2,6-11,215.0,83
1642273,Kyshawn George,WAS,8,28.9,17.0,6.4,5.0,6.1,14.8,2.1,6.5,2.6,3.0,january,2025-26,26.8,28.6,52.9,11.3,63.5,4.0,3.78,30.3,1.0,0.8,1.8,6.1,21.1,29.6,,3.4,17.9,7.5,,3.2,2.7,61.8,61.2,38.8,61.2,43.91891891891891,28.9,6-8,200.0,80
1641824,Matas Buzelis,CHI,12,29.9,17.0,5.3,3.3,5.9,13.1,2.5,6.6,2.7,3.4,january,2025-26,23.3,15.2,58.3,11.0,54.6,2.5,2.7,29.0,0.8,0.0,2.7,4.1,27.9,19.6,1.6,,29.8,2.6,6.5,,3.6,57.1,22.5,77.5,22.5,50.38167938931297,29.9,6-8,196.0,80
1642259,Alex Sarr,WAS,12,28.3,16.9,5.8,2.4,6.6,12.9,0.7,2.0,3.1,4.0,january,2025-26,23.9,13.3,57.6,11.1,59.6,1.9,1.91,35.8,5.9,1.3,5.7,5.3,10.0,,22.6,8.3,21.6,,15.0,,10.5,68.6,30.4,69.6,30.4,15.503875968992247,28.3,7-0,205.0,84
1631105,Jalen Duren,DET,7,25.7,16.7,9.7,1.6,7.0,11.6,0.0,0.0,2.7,3.7,january,2025-26,22.7,9.9,63.3,19.0,49.8,1.8,2.18,25.7,2.8,1.8,10.5,8.9,12.2,3.2,14.9,8.7,6.8,,20.0,,16.4,60.7,34.7,65.3,34.7,0.0,25.7,6-10,250.0,82
203994,Jusuf Nurkić,UTA,7,31.0,16.7,13.1,7.6,7.1,13.9,1.0,2.4,1.4,2.1,january,2025-26,21.3,34.9,56.5,16.3,71.0,2.5,2.11,45.1,3.9,2.1,7.7,,6.9,,22.4,10.4,11.8,,17.3,,13.6,52.6,24.0,76.0,24.0,17.26618705035971,31.0,6-11,290.0,83
1642843,Cooper Flagg,DAL,10,31.4,16.7,6.4,4.6,6.5,15.1,1.0,3.6,2.7,3.6,january,2025-26,24.9,21.5,50.0,11.1,62.4,4.0,3.85,25.6,0.9,0.1,1.6,13.3,20.8,26.1,1.6,3.3,16.2,3.7,3.8,3.9,3.5,65.1,50.8,49.2,50.8,23.841059602649008,31.4,6-9,205.0,81
1628384,OG Anunoby,NYK,12,33.8,16.7,5.8,2.8,5.7,11.6,1.4,4.3,3.9,5.0,january,2025-26,19.8,12.2,60.5,9.9,44.7,1.7,2.29,26.8,0.8,0.6,3.2,5.9,22.4,5.9,3.0,2.8,38.2,4.8,5.3,3.4,4.4,68.4,25.0,75.0,25.0,37.06896551724138,33.8,6-7,240.0,79
1626157,Karl-Anthony Towns,NYK,11,28.5,16.6,10.5,2.8,5.5,12.5,1.4,3.8,4.2,5.3,january,2025-26,25.3,14.8,56.3,12.6,48.8,1.9,2.35,34.0,1.8,2.3,5.5,10.0,15.2,1.6,13.8,11.1,19.9,1.9,5.9,2.3,12.6,66.7,36.1,63.9,36.1,30.4,28.5,7-0,248.0,84
1629675,Naz Reid,MIN,11,25.0,16.4,6.0,2.8,6.2,11.1,2.7,5.5,1.3,1.7,january,2025-26,22.3,16.0,69.0,15.1,48.5,1.5,1.83,27.1,1.2,2.0,2.1,3.8,17.2,4.8,9.1,8.1,30.7,4.7,3.6,8.4,4.3,51.2,25.0,75.0,25.0,49.549549549549546,25.0,6-9,264.0,81
1641710,Anthony Black,ORL,10,34.0,16.3,3.7,5.8,5.8,12.6,2.2,5.7,2.5,3.2,january,2025-26,21.1,26.0,58.2,9.6,72.6,4.7,3.86,31.8,0.8,0.0,1.0,4.4,27.4,21.8,,,25.5,4.7,3.6,1.9,2.7,66.7,32.8,67.2,32.8,45.23809523809524,34.0,6-7,200.0,79
1631114,Jalen Williams,OKC,9,29.4,16.2,3.9,5.7,6.4,12.8,0.6,2.1,2.8,3.4,january,2025-26,23.0,30.0,56.7,12.7,54.2,3.5,3.9,26.4,1.1,0.0,1.9,14.8,21.0,36.0,,,16.9,3.0,4.3,,,50.0,62.1,37.9,62.1,16.40625,29.4,6-5,211.0,77
203932,Aaron Gordon,DEN,10,27.4,16.2,6.5,4.1,5.7,11.9,1.4,4.2,3.4,4.9,january,2025-26,23.7,24.0,57.6,14.9,52.1,3.3,3.77,27.8,2.8,2.0,4.3,16.0,13.0,10.4,5.9,11.2,15.4,,13.0,,5.3,73.1,31.6,68.4,31.6,35.294117647058826,27.4,6-8,235.0,80
1630168,Onyeka Okongwu,ATL,11,33.2,16.2,8.1,3.7,6.0,12.7,2.4,5.9,1.8,2.4,january,2025-26,19.7,16.3,58.8,9.8,58.4,1.5,1.52,37.1,2.7,1.1,5.0,1.6,15.5,2.1,11.6,6.9,28.0,3.2,11.2,3.4,7.5,72.7,16.7,83.3,16.7,46.45669291338584,33.2,6-10,240.0,82
1628960,Grayson Allen,PHX,10,26.6,16.1,3.3,3.1,5.4,13.3,3.5,10.0,1.8,2.0,january,2025-26,24.1,18.8,56.8,11.6,50.3,2.6,3.11,28.9,0.5,0.0,1.0,2.8,17.5,24.2,4.0,,33.8,5.4,,7.0,,50.0,29.3,70.7,29.3,75.18796992481202,26.6,6-3,198.0,75
1629014,Anfernee Simons,BOS,13,26.8,16.1,3.0,3.0,5.9,13.0,3.5,7.7,0.8,0.9,january,2025-26,23.8,17.3,60.0,10.9,48.1,3.4,4.31,25.8,0.4,0.0,0.6,18.2,14.5,28.8,,,19.8,7.2,,4.9,,63.5,53.2,46.8,53.2,59.23076923076923,26.8,6-3,200.0,75
1628970,Miles Bridges,CHA,13,30.7,15.9,6.2,2.8,5.8,11.8,2.2,5.7,2.1,2.6,january,2025-26,20.3,13.4,61.3,11.4,49.6,2.1,2.48,28.1,0.8,0.8,2.1,9.0,16.5,14.9,7.4,4.9,29.8,7.2,3.2,,2.1,61.7,26.3,73.7,26.3,48.30508474576271,30.7,6-7,225.0,79
1630202,Payton Pritchard,BOS,12,32.7,15.9,4.2,5.9,6.3,13.4,2.2,5.5,1.3,1.3,january,2025-26,19.3,25.8,56.8,11.9,69.4,5.2,4.51,30.4,0.3,0.0,0.6,12.8,16.2,25.6,1.9,,26.2,6.4,,5.1,1.8,70.8,62.7,37.3,62.7,41.04477611940298,32.7,6-1,195.0,73
1630183,Jaden McDaniels,MIN,11,33.3,15.9,4.5,3.5,5.7,10.5,1.4,3.3,3.1,3.8,january,2025-26,16.7,13.2,65.6,10.0,51.2,1.8,2.17,28.6,0.5,0.0,1.9,2.3,27.6,10.3,,,36.8,5.2,5.0,3.2,3.9,53.2,25.0,75.0,25.0,31.428571428571427,33.3,6-9,185.0,81
1631126,Caleb Love,POR,12,28.3,15.8,3.5,3.6,5.8,13.4,3.1,8.2,1.0,1.5,january,2025-26,23.6,19.1,55.9,10.6,53.1,3.7,4.17,22.9,0.1,0.0,0.3,8.4,18.2,22.3,3.0,,36.2,4.8,,2.3,,76.5,42.9,57.1,42.9,61.194029850746254,28.3,6-3,212.0,75
1628381,John Collins,LAC,10,29.8,15.7,5.2,0.5,6.1,8.7,2.4,3.8,1.1,1.5,january,2025-26,14.9,2.6,83.9,11.5,34.9,0.9,1.59,16.6,0.6,0.3,3.1,,18.7,,6.3,9.1,33.6,2.3,10.3,,9.8,51.1,10.3,89.7,10.3,43.67816091954023,29.8,6-9,226.0,81
1630245,Ayo Dosunmu,CHI,12,25.6,15.6,2.7,4.1,6.0,11.0,2.5,4.8,1.1,1.3,january,2025-26,21.0,23.6,67.2,12.5,53.0,3.0,3.4,27.7,0.3,0.0,0.7,2.2,33.6,20.8,,,31.6,,3.1,,,57.9,36.1,63.9,36.1,43.63636363636363,25.6,6-4,201.0,76
1630241,Sam Merrill,CLE,6,25.4,15.5,2.7,1.8,4.8,9.3,4.2,7.5,1.7,1.8,january,2025-26,18.0,9.5,76.4,9.6,36.0,1.1,1.83,21.0,0.2,0.0,0.4,,17.3,6.0,10.2,,36.8,10.5,3.8,4.5,,71.4,13.8,86.2,13.8,80.64516129032258,25.4,6-4,205.0,76
203501,Tim Hardaway Jr.,DEN,12,28.6,15.4,2.4,1.3,4.6,11.1,2.9,8.1,3.3,3.7,january,2025-26,20.5,6.9,60.7,9.3,34.8,1.1,1.95,21.8,0.4,0.1,0.3,2.2,21.3,5.7,3.2,,32.4,12.1,2.8,15.8,,72.1,16.4,83.6,16.4,72.97297297297297,28.6,6-5,205.0,77
1630314,Brandon Williams,DAL,10,22.1,15.4,4.2,2.9,5.8,10.7,0.4,1.9,3.4,4.7,january,2025-26,26.6,19.9,60.3,12.3,53.1,4.2,4.79,17.9,0.3,0.0,0.9,10.6,20.5,35.5,,,19.9,5.0,,,,73.5,58.6,41.4,58.6,17.75700934579439,22.1,6-1,190.0,73
1628401,Derrick White,BOS,12,35.6,15.3,5.6,6.0,5.3,14.8,2.1,8.3,2.6,2.8,january,2025-26,21.1,22.8,47.8,9.8,80.5,5.6,4.17,35.0,0.1,0.0,1.3,4.7,10.8,35.1,1.6,,25.9,9.5,1.3,5.1,1.7,54.4,51.6,48.4,51.6,56.08108108108109,35.6,6-4,190.0,76
1642845,VJ Edgecombe,PHI,13,37.5,15.0,5.0,4.6,5.5,12.1,2.1,5.9,1.8,2.5,january,2025-26,17.7,16.7,57.0,8.8,70.5,4.2,3.55,29.5,0.5,0.1,1.6,8.3,20.3,21.9,3.4,,27.2,4.2,3.3,2.5,3.9,60.3,51.4,48.6,51.4,48.7603305785124,37.5,6-4,180.0,76
1630577,Julian Champagnie,SAS,12,31.7,14.9,7.9,1.9,4.8,10.9,3.3,8.4,1.9,2.5,january,2025-26,16.8,8.0,62.1,11.1,48.3,1.2,1.45,27.3,0.3,0.0,1.6,,23.0,,5.3,,43.3,6.5,3.1,9.3,4.3,66.7,14.8,85.2,14.8,77.06422018348624,31.7,6-7,217.0,79
1642264,Stephon Castle,SAS,12,31.9,14.9,5.3,7.2,4.6,12.4,1.2,3.7,4.6,6.3,january,2025-26,23.6,32.6,49.1,9.1,73.3,5.4,4.43,29.1,1.1,0.2,1.8,8.4,22.1,28.3,,,20.5,3.7,3.2,2.3,4.0,55.3,42.9,57.1,42.9,29.838709677419356,31.9,6-6,215.0,78
1629001,De'Anthony Melton,GSW,10,22.3,14.9,3.3,2.0,5.6,11.1,2.1,5.3,1.6,2.1,january,2025-26,24.9,12.7,62.0,11.7,47.4,2.7,3.41,21.6,1.2,0.0,1.4,,,,,,,,,,,78.3,38.3,61.7,38.3,47.74774774774775,22.3,6-2,200.0,74
203952,Andrew Wiggins,MIA,13,29.3,14.6,5.1,2.7,5.3,12.2,1.9,5.1,2.1,2.2,january,2025-26,19.5,12.7,55.8,8.5,49.5,2.0,2.45,30.4,0.3,0.5,3.1,10.9,22.1,7.6,,6.8,32.5,2.0,3.8,2.5,7.8,74.2,43.2,56.8,43.2,41.80327868852459,29.3,6-6,197.0,78
1630540,Miles McBride,NYK,12,30.6,14.6,2.7,3.3,5.3,12.5,3.3,8.3,0.8,1.0,january,2025-26,18.5,16.1,56.3,8.7,57.3,3.3,3.46,26.2,0.3,0.0,0.9,4.7,19.5,14.5,,,38.1,11.5,,3.0,,70.3,33.3,66.7,33.3,66.4,30.6,6-2,195.0,74
1641739,Toumani Camara,POR,12,35.3,14.5,4.9,2.4,5.1,10.3,2.7,7.1,1.7,2.0,january,2025-26,15.0,9.6,64.7,8.0,58.3,2.3,2.35,27.3,1.3,0.1,2.5,6.3,20.3,4.4,5.4,,40.5,2.6,9.1,,4.7,64.2,23.0,77.0,23.0,68.93203883495144,35.3,6-7,230.0,79
1642848,Tre Johnson,WAS,12,29.2,14.5,2.6,3.3,5.2,12.1,2.3,6.5,1.8,2.1,january,2025-26,21.0,15.2,55.8,7.4,39.4,1.8,2.67,25.9,0.3,0.0,0.3,3.2,21.4,21.4,2.4,,22.0,9.1,,14.0,,71.4,27.4,72.6,27.4,53.71900826446281,29.2,6-5,190.0,77
1642907,Cedric Coward,MEM,8,24.2,14.4,6.1,2.5,5.4,11.4,2.1,5.1,1.5,1.6,january,2025-26,22.9,14.7,59.4,12.4,54.5,2.7,2.98,25.5,0.6,0.3,1.8,2.4,27.0,16.5,,,27.2,4.2,4.8,5.2,6.5,36.8,37.2,62.8,37.2,44.73684210526315,24.2,6-5,206.0,77
1630573,Sam Hauser,BOS,12,28.6,14.3,4.3,1.9,5.0,9.6,4.0,8.4,0.3,0.3,january,2025-26,15.3,9.2,73.7,11.0,40.6,1.0,1.43,23.3,0.2,0.0,0.8,,20.5,4.3,8.2,,34.1,9.4,,14.2,3.7,59.1,10.0,90.0,10.0,87.50000000000001,28.6,6-7,217.0,79
202331,Paul George,PHI,10,32.4,14.3,5.4,4.0,5.3,12.2,1.6,5.4,2.1,2.5,january,2025-26,19.5,17.0,53.8,9.9,59.5,2.7,2.77,26.8,0.8,0.8,1.9,18.4,12.4,14.2,,5.5,22.9,3.2,,12.4,,60.5,49.1,50.9,49.1,44.26229508196722,32.4,6-8,220.0,80
1642349,Ajay Mitchell,OKC,11,27.8,14.2,3.3,3.9,5.6,11.0,1.3,3.5,1.6,2.1,january,2025-26,20.7,19.9,59.5,11.3,50.8,4.1,4.8,23.0,0.5,0.0,0.7,8.9,14.8,36.7,,,22.1,4.8,4.1,,,62.5,59.7,40.3,59.7,31.818181818181817,27.8,6-4,190.0,76
1642281,Jaylon Tyson,CLE,12,28.4,14.2,5.3,3.0,5.1,10.3,2.3,4.7,1.8,2.3,january,2025-26,19.6,14.3,62.4,9.5,46.5,1.7,2.15,24.4,2.0,0.0,3.0,,21.6,5.4,8.2,,34.7,2.6,9.6,,7.6,37.0,11.5,88.5,11.5,45.631067961165044,28.4,6-6,215.0,78
1628370,Malik Monk,SAC,11,23.1,14.1,1.9,3.2,5.1,10.3,2.5,5.5,1.4,1.4,january,2025-26,22.5,20.3,64.8,11.4,36.0,2.2,3.73,18.3,0.0,0.0,0.2,8.4,22.0,24.1,3.5,,25.5,6.7,,4.6,,48.6,30.4,69.6,30.4,53.398058252427184,23.1,6-3,200.0,75
1631095,Jabari Smith Jr.,HOU,13,36.6,14.1,6.8,1.7,5.2,13.9,1.8,6.8,1.9,2.9,january,2025-26,18.3,6.4,46.3,6.5,54.2,1.9,2.06,28.7,1.7,0.3,2.9,5.6,19.2,4.7,5.3,5.8,36.8,3.9,7.5,2.5,5.4,45.2,25.4,74.6,25.4,48.92086330935251,36.6,6-11,220.0,83
